Image_ID,image_name,feature1,feature2,feature3,feature4,PPE
4903,kp1032_jpg.rf.2e4ab4c55092d8ad0610299819a9d34a.jpg,208,281,239,306,goggles
4904,packing643_jpg.rf.2e542b0d5e0d8c4f2a2f14b79b8ea49c.jpg,340,169,361,194,goggles
4905,packing180_jpg.rf.2e536bc02bca13db63e9822228c5e2d0.jpg,283,67,310,89,goggles
4907,kp1991_jpg.rf.2e4849927c15561bbcd881558c900ea0.jpg,231,311,260,335,no_goggles
4909,kp1038_jpg.rf.2e5dd22971f4163fd6998a2e2856a954.jpg,222,298,253,325,goggles
4910,kp343_jpg.rf.2e5dfb0826ae339f315937e6a89541cf.jpg,230,302,256,331,goggles
4911,packing1505_jpg.rf.2e3059613fba3a16430fc5310d8519bb.jpg,290,123,316,146,goggles
4913,packing247_jpg.rf.2e6a35b2d382827170911460c96caefb.jpg,92,78,117,97,no_goggles
4914,packing69_jpg.rf.2e30d1b4a9e0de9457ffc60d2ba1ad71.jpg,96,95,123,130,goggles
4916,kp651_jpg.rf.2e58811c11d1af1d915c44db896db60c.jpg,224,279,251,297,goggles
4917,frame1183_jpg.rf.2e63c2010bf54c02a1e26c466741b271.jpg,120,278,142,298,no_shoes
4920,PP02img1207_jpg.rf.2e780deef79dd1b581a3135ca0029b91.jpg,303,250,329,332,glove
4924,packing1616_jpg.rf.2e34f64f40b19cdedcef78e1496fab1c.jpg,65,155,91,182,goggles
4925,packing543_jpg.rf.2e5e2cf016a3f35f765f21a0935936d5.jpg,306,91,332,115,goggles
4926,PP02img385_jpg.rf.2e96d9fbab803cee8e2833c4f9c5d136.jpg,278,193,323,244,no_glove
4929,img13_jpg.rf.2e7994a7a4f05ae8e9342a64cb2a95a9.jpg,50,155,105,209,glove
4935,frame32_jpg.rf.2e7ec282f7cf35420b119530b9aa2f4d.jpg,97,166,169,369,suit
4936,img144_jpg.rf.2e5b74904582943e8279d7b865899013.jpg,209,204,256,301,glove
4939,kp629_jpg.rf.2e57ed4a685bf0fd31ba9504fe96b777.jpg,367,253,391,271,no_goggles
4941,packing275_jpg.rf.2e9b04c398383cc93850cadffe741aaa.jpg,60,147,77,165,goggles
4943,img126_jpg.rf.2e7bb682adfef39d6ae0d15fdcef2b82.jpg,280,93,327,173,glove
4947,packing1695_jpg.rf.2e85d03b3ba653f350beacae257d32d9.jpg,54,172,81,198,goggles
4948,PP02img405_jpg.rf.2c89bfbf9af10961a3e39ac903c1a74e.jpg,47,187,87,230,no_glove
4952,kp252_jpg.rf.2e833f7c8701b22f5769de7c40e0c900.jpg,172,299,195,326,goggles
4953,PP02img1054_jpg.rf.2e7ea241be71ce366d289f2f9422e995.jpg,282,230,306,294,glove
4956,img254_jpg.rf.2e7d07c9c896b4d9ecccbbc799a06204.jpg,299,165,341,224,glove
4959,kp97_jpg.rf.2e869c5a8973552d6c91d2524f9c0163.jpg,159,302,185,328,no_goggles
4960,PP02img129_jpg.rf.2e2cf57b2671e82f7ef85a6e93bb642c.jpg,275,213,296,294,no_glove
4965,packing1965_jpg.rf.2e7aff3d814e9e3ed02e16fd6802e999.jpg,47,138,72,166,goggles
4966,packing1587_jpg.rf.2e9c1d62329532d157ab2d18a42fc5fa.jpg,332,161,356,186,goggles
4969,PP02img979_jpg.rf.2e748c4c1932561368f32823e2c9a818.jpg,156,90,174,146,no_glove
4970,frame67_jpg.rf.2e50aec7ea27e76a858307c20b668ea5.jpg,279,180,362,343,suit
4971,packing1568_jpg.rf.2e7e463e9fea76d9416d5cde2f29d2eb.jpg,294,58,321,82,no_goggles
4974,kp1505_jpg.rf.2ea5c687a44f23947bdb5bfe4435ffa1.jpg,156,321,189,346,no_goggles
4975,packing1858_jpg.rf.2eb8ef854293ab99f3b562a0791ae99f.jpg,355,153,385,181,goggles
4976,PP02img922_jpg.rf.2ebf2740ba42961b1bcd5e5279185330.jpg,94,109,117,182,no_glove
4978,img101_jpg.rf.2ea37d26e2f0e0e85d3cef488c072a5f.jpg,307,186,346,305,glove
4981,packing777_jpg.rf.2eb12c066346c95d6184f9ee7c6d96fb.jpg,324,121,349,145,goggles
4982,kp298_jpg.rf.2e775a121f9fdd265ca89b5c7bac1f45.jpg,172,293,197,317,goggles
4983,packing635_jpg.rf.2ea21b5671f514e4e7c31f7d94fd513a.jpg,79,109,103,133,goggles
4984,PP02img1038_jpg.rf.2ebef8d116c4a6f08e51dd90725c2304.jpg,324,263,361,301,glove
4987,fglov1116_jpg.rf.2ea520ecd6200848b28046b701165105.jpg,111,40,152,79,no_glove
4990,packing332_jpg.rf.2ea8d2aadf04d9d9f5b965294a618ea9.jpg,61,154,81,175,goggles
4991,goggle876592_jpg.rf.2e8d7122dbed3f02ddafea47ab16e1f9.jpg,118,35,154,76,no_glove
4995,frame2145_jpg.rf.2edbbf71a191917681359e9710b38deb.jpg,102,111,177,336,suit
4996,packing1748_jpg.rf.2ede78b49b754a657a2b99a205fedceb.jpg,54,175,83,200,goggles
4998,img288_jpg.rf.2ea373171ee102da1858e2c5b4bf554d.jpg,102,173,131,246,glove
5001,PP02img1142_jpg.rf.2ebc3b883031e5e85b991579aa872f6e.jpg,292,201,337,242,glove
5004,packing807_jpg.rf.2eabaac8e30b662f3396d5be8bfb77d2.jpg,82,147,102,169,goggles
5006,PP02img363_jpg.rf.2ea527f5be6c1fc168b2c195c056d6a8.jpg,76,223,124,278,no_glove
5011,kp1616_jpg.rf.2eb3dc573cac994b1131d7be5388e576.jpg,160,317,197,342,no_goggles
5012,nglovpp283_jpg.rf.2ed2f20fc42877943bbe884809e0c867.jpg,183,117,224,147,no_glove
5014,PP02img960_jpg.rf.2ed34a78637348f65017226680c22416.jpg,171,100,184,152,glove
5017,nglovpp263_jpg.rf.2ef9b62b720404342dcec0343a5b2190.jpg,181,118,217,153,no_glove
5019,packing199_jpg.rf.2ee52d2c5ea3becb6fdbfea4b5ea352e.jpg,97,85,118,103,goggles
5021,img446_jpg.rf.2ec605c67ccead9ff738c8990ca78446.jpg,255,231,295,323,glove
5025,packing1510_jpg.rf.2eb71a6ed826f2ef701379c7bfa1b5a9.jpg,287,99,312,118,no_goggles
5028,PP02img1059_jpg.rf.2ee046b942bfbe53001c95e2e0e9fdc4.jpg,304,205,347,252,glove
5030,packing740_jpg.rf.2ef8ee96765850e3eeda16d2eb70a305.jpg,66,88,89,111,goggles
5031,frame688_jpg.rf.2ee515a639dd0778a0f39de072142ee3.jpg,197,216,251,392,no-suit
5032,nglovpp351_jpg.rf.2f0a01a4efdc31e2801b9e877a841b25.jpg,253,143,319,222,no_glove
5035,packing255_jpg.rf.2eac39d314330f72196e8fdf335048dc.jpg,89,50,115,68,no_goggles
5036,packing814_jpg.rf.2efa5c906d8bad6a2cddf415220c9673.jpg,299,111,327,135,goggles
5037,kp1144_jpg.rf.2f183db23b512d0b4da3a6f449fd71ab.jpg,167,325,193,348,no_goggles
5039,PP02img423_jpg.rf.2efca8e63c0d9550e2d3d2f87f93b29b.jpg,283,206,321,246,no_glove
5043,packing137_jpg.rf.2edf4fbcc4e3abaa204edfd75d956eac.jpg,269,84,291,100,no_goggles
5046,packing1248_jpg.rf.2f0dd26de7a8da9492d3a88385f73793.jpg,82,97,110,122,no_goggles
5047,kp61_jpg.rf.2f0cb231153de4ea77fdd5f75a656fd6.jpg,329,272,362,292,goggles
5048,PP02img123_jpg.rf.2f11940699178709588ff4a18fd1b1d6.jpg,180,96,203,152,no_glove
5052,packing28_jpg.rf.2ed4e78a995402189ff50e11b18499c8.jpg,282,94,304,124,goggles
5053,img273_jpg.rf.2efe8733d8df08006d1c0849832e7f28.jpg,44,178,96,247,glove
5057,kp1554_jpg.rf.2f078ad3d515a0164d7cf1a0287619a6.jpg,157,313,188,335,no_goggles
5059,kp170_jpg.rf.2f1ed8c26b28518b4284b298fc2ee642.jpg,228,287,256,312,goggles
5061,kp269_jpg.rf.2f15528e9b5653a02283bb4789e88f83.jpg,156,291,185,315,goggles
5062,kp1220_jpg.rf.2f101011c15e4191e4f6bb81b1a74e74.jpg,158,296,190,321,goggles
5063,packing598_jpg.rf.2f1cfcbed2e9f0cfcc95fe2fdd5141a2.jpg,327,140,355,165,goggles
5065,PP02img359_jpg.rf.2f2a79ec667092b2e796cde707b6c344.jpg,264,213,289,311,no_glove
5070,kp1631_jpg.rf.2ef44ca81051e06818d81bb36837d3e1.jpg,145,296,180,320,no_goggles
5072,kp1202_jpg.rf.2f153d467fe7c6ce40b5e63d6a46a65e.jpg,152,274,183,295,goggles
5073,nglovpp210_jpg.rf.2f0e37f50d5cc5eea57fe633f2bf2754.jpg,195,127,241,152,no_glove
5074,packing1722_jpg.rf.2f402f0dce36519aedb2895c1bd3249c.jpg,276,100,305,124,no_goggles
5075,kp1983_jpg.rf.2f1e9de712b58e1cbee6f9444e5144a9.jpg,228,313,255,335,no_goggles
5076,PP02img498_jpg.rf.2f5c0d107adfd897f4a5997df3849b5f.jpg,119,207,144,307,no_glove
5080,PP02img115_jpg.rf.2effac69b1e5902dee9dd3379b6db425.jpg,35,183,83,243,no_glove
5085,packing317_jpg.rf.2f2c785e2b0ade1561c25e796aeec492.jpg,96,74,125,98,no_goggles
5088,PP02img563_jpg.rf.2f2f8811c2bc15ad6da677904a8468e5.jpg,20,136,54,224,no_glove
5093,PP02img1391_jpg.rf.2f29a1aa21976cc83d968540c0338e1c.jpg,71,203,116,252,glove
5095,kp1307_jpg.rf.2f54616b04f48e35693bed5b83075afa.jpg,217,283,248,310,goggles
5096,kp1339_jpg.rf.2f66067b51c7f4b3d809b74e42b82943.jpg,159,296,188,320,goggles
5097,packing1463_jpg.rf.2f33dde1b7c0d35800b2b53d7eb88996.jpg,66,138,93,165,no_goggles
5099,kp618_jpg.rf.2f5e3e9337abe9a4c2ca72d8a75d44e9.jpg,0,246,17,265,no_goggles
5100,kp868_jpg.rf.2f73e8632c2428f174ba449b1c4b4436.jpg,221,291,248,321,goggles
5101,packing1266_jpg.rf.2f26568ae30ed5b9760a682ab7c66e9c.jpg,87,125,111,148,no_goggles
5102,img397_jpg.rf.2f7769b37ff52c79d04c38ca534c24ea.jpg,174,31,229,116,no_glove
5107,frame79_jpg.rf.2f666445f21931179515ff5d92c3ddbf.jpg,277,179,360,342,suit
5108,kp1338_jpg.rf.2f3f494768882a56ca8d743870d005a0.jpg,177,293,205,324,goggles
5109,packing1475_jpg.rf.2f65c28977745f0e379c327b1c9b8709.jpg,291,117,320,140,no_goggles
5111,packing1581_jpg.rf.2f19d500bd38ca885471d67f0991d1f8.jpg,337,154,359,180,goggles
5112,kp1498_jpg.rf.2f7219717185be9c7951049ce7138182.jpg,157,299,187,327,goggles
5113,fglov1132_jpg.rf.2f4cc12faf9199a6b8db4fe91cbed211.jpg,260,171,283,250,glove
5116,kp270_jpg.rf.2f67fac7e65931d2994aa9d06c0b31ba.jpg,234,297,261,315,goggles
5117,packing1261_jpg.rf.2f7e8f9e5b6fd2490f397cc3342d6658.jpg,92,85,120,110,no_goggles
5119,kp1236_jpg.rf.2f793640c2f92013db06e04f905f6604.jpg,157,281,190,306,goggles
5120,kp276_jpg.rf.2f5ededcfff33866bbd979d725f7f95d.jpg,170,295,193,320,goggles
5121,packing12_jpg.rf.2f8d3b3becc65c236f2bddd7a15b2172.jpg,114,76,136,92,no_goggles
5123,PP02img1446_jpg.rf.2f88c3f987e047ebece95c4558bb7bc1.jpg,298,202,341,257,glove
5127,fglov1199_jpg.rf.2f821784931125e81a72ff4427bc8532.jpg,390,258,414,363,no_glove
5128,kp179_jpg.rf.2f62e6f5a7a79879f1374190c8d46e57.jpg,232,308,259,330,goggles
5129,PP02img1321_jpg.rf.2f744610eee97e1d499ecb5e09bc8301.jpg,72,237,118,297,glove
5134,kp1985_jpg.rf.2f8aaf291a5ba3db58a2340fb35825e5.jpg,169,329,198,356,no_goggles
5135,kp93_jpg.rf.2f947ed698e44bbf4c8d4769e622f203.jpg,159,301,184,321,no_goggles
5136,kp1387_jpg.rf.2f3c1350aa093b539e1192910571c74d.jpg,145,290,177,318,goggles
5137,nglov143_jpg.rf.2fab3044d4e37cbd05a1213f6a67b46c.jpg,84,153,136,232,glove
5142,PP02img641_jpg.rf.2f83c79448e1c5abf3fe2e58b19e5dce.jpg,104,151,142,218,no_glove
5147,frame686_jpg.rf.2f7dcbf91592266a3c05fee7bc7d9cbd.jpg,210,215,255,375,no-suit
5148,img84_jpg.rf.2fa8424f94214306c9c39247fe5c2779.jpg,378,187,414,278,glove
5152,frame64--2-_jpg.rf.2fc27f0434e949f2d5a8e925327fa7af.jpg,258,180,337,401,suit
5153,packing308_jpg.rf.2f96c3431bfc956f5f829b0ccb2cbdd4.jpg,101,80,122,98,no_goggles
5154,kp655_jpg.rf.2fb6e1d34fa8d640a814c72d2eeb2357.jpg,376,261,399,280,no_goggles
5156,packing1360_jpg.rf.2f974c7e70fdac0192661c6c75e23e02.jpg,67,120,98,148,no_goggles
5157,kp347_jpg.rf.2fda8448782229f297e8113e5583089d.jpg,230,303,256,330,goggles
5158,packing131_jpg.rf.2f8d7cf8983742479540f9935a69b304.jpg,321,156,343,172,goggles
5161,kp1522_jpg.rf.2fa332e018be69cd20c8863d0532139e.jpg,119,271,145,293,no_goggles
5162,packing1003_jpg.rf.2fcd468e575b8a197de24cb3f60c88df.jpg,76,167,98,180,no_goggles
5163,nglovpp363_jpg.rf.2fd0220f9639fd22f9b2312859abf1a9.jpg,262,167,329,247,no_glove
5164,nglov106_jpg.rf.2fe43ab19877540db6896b223e5e67af.jpg,109,185,133,265,glove
5169,packing1572_jpg.rf.2fcf0b9003ad51d62ea8f0bcbdc130e6.jpg,124,118,149,140,no_goggles
5170,img16_jpg.rf.2f792cf00e072101170bac44d7e1e2bf.jpg,138,112,160,227,no_glove
5176,img84_jpg.rf.2faeaf5625eb044c5de9516a45f16c05.jpg,13,179,49,270,glove
5180,img421_jpg.rf.2fe7181813a5981fa3338a5e6a3700c4.jpg,365,157,394,195,glove
5182,PP02img1481_jpg.rf.2fcb7e21898951943816c4468a7383bf.jpg,347,233,377,276,glove
5184,kp730_jpg.rf.2fd93a77ee21b6bc0830776537fabf1e.jpg,157,280,189,307,goggles
5185,fglov17_jpg.rf.2fac138e93047d1828ac8006b94f51f4.jpg,345,182,382,246,glove
5189,img458_jpg.rf.2fbf6e143d81a89873614b56b9e769b6.jpg,44,147,77,195,glove
5193,PP02img457_jpg.rf.2ff2a54b7b60e23313e1f3bbe4db6735.jpg,298,220,334,320,no_glove
5197,PP02img811_jpg.rf.2ffb29742b2cdc4d4c2ff2ea69c8812f.jpg,214,168,248,209,glove
5198,kp735_jpg.rf.2fe624cf3bfe546b21ebfab478ea055a.jpg,216,295,247,319,goggles
5199,packing599_jpg.rf.2fea22ff3f373a0f2c47fb9ba00c71aa.jpg,79,107,103,127,goggles
5200,packing531_jpg.rf.30014366f1cc5692c6ca748681048b5c.jpg,84,103,109,128,goggles
5201,packing150_jpg.rf.2ff8056532b2e1afe7af9e9da0e6f6f3.jpg,97,87,125,111,goggles
5203,PP02img1495_jpg.rf.2fe98d72bbed0637f9f3d381ffabf497.jpg,355,196,386,247,glove
5207,frame636_jpg.rf.2fdeb7fd0fe0953029918d20cd3f5fe7.jpg,220,243,281,416,no-suit
5208,packing1887_jpg.rf.2ff0bd150eba5f36019ae2a835f7152c.jpg,325,145,348,168,goggles
5209,PP02img1150_jpg.rf.2fc64694221ce87c5c2546829c3f57f8.jpg,72,235,106,294,glove
5215,kp314_jpg.rf.30126c396bdd51e44ac6dad3652e3241.jpg,222,304,245,328,goggles
5216,img261_jpg.rf.2fea1b7a8fa4b13dce6df931d9ac5413.jpg,316,205,372,257,glove
5220,kp1930_jpg.rf.30069c83fdb5fdff970e293f584822c9.jpg,231,308,258,330,no_goggles
5222,packing107_jpg.rf.2fc185d89c90d52ffe6bafcd0435d3be.jpg,66,168,88,187,goggles
5224,goggle8765129_jpg.rf.300b090fa71df5ecc799b42bbbe86286.jpg,56,194,115,268,glove
5227,PP02img1042_jpg.rf.30052af59a08042d5cf76dd13f9a0a6d.jpg,354,187,379,229,glove
5231,packing272_jpg.rf.3015e9b57fe430e1a58fe7e5b7322f42.jpg,308,62,334,82,no_goggles
5234,kp1874_jpg.rf.2fce77ed556ca6941be7823bdda0dcbd.jpg,150,317,182,342,no_goggles
5235,packing1671_jpg.rf.300ba72c1ddf0457fa17d70fd4ad55be.jpg,311,128,333,154,goggles
5236,kp841_jpg.rf.30369b9ea763458118d54869e859ceef.jpg,161,314,185,340,goggles
5237,PP02img1155_jpg.rf.300e7482c91310870d3c93055cf1d58d.jpg,325,203,357,240,glove
5244,packing255_jpg.rf.2ff80f2509b44d649b6817f702db9b0a.jpg,292,89,318,106,no_goggles
5245,packing1173_jpg.rf.2ff86dc3ec022a809e9e9b568d76120d.jpg,302,109,324,129,no_goggles
5246,packing1198_jpg.rf.3042fac719ba8647ab564faf7b4b6401.jpg,122,104,142,124,no_goggles
5247,kp219_jpg.rf.30278b45151a94ef09e5c6ae3da5b2e9.jpg,153,282,177,302,goggles
5248,PP02img348_jpg.rf.3009ac356bfe082fdc8f4d2389c62bab.jpg,102,213,133,325,no_glove
5250,kp107_jpg.rf.3048a8f15626f2aa3237128f7c6489fc.jpg,157,309,181,327,no_goggles
5251,PP02img1211_jpg.rf.30178b2dd8c2cbc93e690b4353b2d4ef.jpg,82,207,122,259,glove
5252,packing161_jpg.rf.302cbaa0796731c9234ee859a0a9396a.jpg,101,88,125,106,goggles
5256,packing1211_jpg.rf.30750aa6de91f4f175aa185ba5c7747c.jpg,60,141,84,163,no_goggles
5258,PP02img1160_jpg.rf.304bedd97c491c6264c0806d1f48cf10.jpg,345,165,381,212,glove
5261,nglov162_jpg.rf.3055c890111909cbf80d90652dcf04ae.jpg,70,216,111,291,glove
5264,nglovpp247_jpg.rf.3065c41aae9dab09daa83416c559158d.jpg,165,110,205,182,no_glove
5269,img155_jpg.rf.30520ed0bfa6cb761f30845af9b2058a.jpg,328,114,377,187,glove
5273,packing1411_jpg.rf.3038598aee5cbba73914075bb58fd9ac.jpg,304,110,331,138,no_goggles
5274,packing1580_jpg.rf.303c027e206a2d595891595c8f71a3c6.jpg,87,78,116,102,no_goggles
5276,packing1579_jpg.rf.302a0db09474029b5a5d9c14b634afed.jpg,75,87,104,110,no_goggles
5278,packing1334_jpg.rf.3071fc197f34031ba0815bdda7ad237a.jpg,264,82,285,104,no_goggles
5280,kp580_jpg.rf.30400783d7cb94a1e1a303cf5a07d6bf.jpg,227,312,253,337,goggles
5282,PP02img133_jpg.rf.307c9c951837fb3464ccaf287a2c8ed0.jpg,315,200,350,259,no_glove
5287,kp1061_jpg.rf.306ec60122ec2848e7faf3187eb1c8d1.jpg,174,291,204,317,goggles
5288,nglovpp265_jpg.rf.30689c982bdc7589071b32b9a1e74f92.jpg,162,92,197,120,no_glove
5291,packing45_jpg.rf.306a6b12c2b1fd58e7ed775c5042fb91.jpg,98,90,125,120,goggles
5293,PP02img1262_jpg.rf.307dd751ca447ea26558c420fcb989e7.jpg,306,255,331,327,glove
5296,frame637_jpg.rf.30165de57e805ef63e30cea370bfe338.jpg,149,236,210,416,no-suit
5297,PP02img670_jpg.rf.30952300b034643bf3e92c894ad93105.jpg,87,194,115,294,no_glove
5298,kp400_jpg.rf.30904037ba42bdb79bcfd015610988ab.jpg,236,305,261,335,goggles
5299,frame6_jpg.rf.2fb594d7f658e21b016919230891e933.jpg,94,161,173,361,suit
5300,PP02img580_jpg.rf.30816d5c8f0f124556cff23cc130c3e5.jpg,281,141,317,213,no_glove
5306,packing1770_jpg.rf.30828bf55220e537b73384e7444bdf76.jpg,288,84,319,109,no_goggles
5307,PP02img1203_jpg.rf.30839e2009092a6342a788be3b4191b1.jpg,69,251,99,321,glove
5311,kp326_jpg.rf.3068c565b712c0212da6f4bf6d48d225.jpg,161,308,189,335,goggles
5312,kp1699_jpg.rf.303c953bed91d6b93d112b4b68d52441.jpg,153,305,182,327,no_goggles
5313,packing195_jpg.rf.30a2b2625559e7e44283c7c9e9a4d6ea.jpg,291,84,316,100,goggles
5314,PP02img1003_jpg.rf.30af785f9af2faa1e40d8d44e9b68758.jpg,271,212,305,260,glove
5317,PP02img1233_jpg.rf.309f37a88cecb30b8ca1495d0811c5be.jpg,50,206,76,246,glove
5319,kp75_jpg.rf.3098a551767a38d2c786877bb7bc62ee.jpg,118,244,140,265,no_goggles
5320,nglovpp2179_jpg.rf.308e55c6a2cbcbeb6b5085835bc41d46.jpg,170,111,217,158,no_glove
5322,PP02img1196_jpg.rf.30914a25d4104e4243399dc21850effc.jpg,338,200,365,232,glove
5327,packing101_jpg.rf.30a42b8959d4d894e5080370446b5ca5.jpg,330,130,350,151,goggles
5329,img420_jpg.rf.308c0c48ed2eda0fbe9f417414b02d4b.jpg,273,154,302,252,glove
5334,packing1439_jpg.rf.308d0129c628a238ab7fecd8208ce00f.jpg,303,119,328,143,no_goggles
5336,kp1052_jpg.rf.30a2df785ef6689a5e82689a53af9c71.jpg,172,325,201,346,goggles
5337,packing769_jpg.rf.30cbfdead454255d793035ff6db0a0a2.jpg,81,103,105,126,goggles
5338,packing1849_jpg.rf.30c99c017dd2fe65972e071c6c0be208.jpg,60,152,81,181,goggles
5339,packing1345_jpg.rf.30bc4330c52b118eecfcc389b270eda7.jpg,54,136,82,157,no_goggles
5341,packing780_jpg.rf.30b70678c01e6f9df231956d7108a1c3.jpg,93,108,118,130,goggles
5342,kp1358_jpg.rf.30c304805573255644215e73ee61641a.jpg,156,298,188,321,goggles
5343,packing1706_jpg.rf.30e06f33fdaf5830f127b9fae497f4a9.jpg,37,148,65,174,goggles
5344,fglov1169_jpg.rf.30ae30a8bc9f2e648dac9e2a82b6734a.jpg,20,228,54,304,glove
5346,kp1967_jpg.rf.30ceb16e0411186a0657cdf5c00c9594.jpg,129,334,162,358,no_goggles
5347,frame644_jpg.rf.30c972d573ed70f492b37c94093db820.jpg,145,229,203,416,no-suit
5348,packing1487_jpg.rf.30aaabf6b96501ee348d321321cedff1.jpg,125,103,151,126,no_goggles
5349,PP02img805_jpg.rf.30d0dea99094e4ac1ae70533216a47a3.jpg,45,223,81,355,no_glove
5352,kp935_jpg.rf.30f404b8e44e348553a7d6d62a116e5c.jpg,237,303,262,325,goggles
5353,img93_jpg.rf.30dfc64be0cdf928db2b8bf2192434ed.jpg,288,129,324,189,glove
5357,packing1107_jpg.rf.30e2e619dcb14337ea0a5c90f95ad5c3.jpg,98,111,125,133,no_goggles
5359,packing1131_jpg.rf.30dccf15933bdc7898816d90327b9567.jpg,85,84,111,108,no_goggles
5361,kp649_jpg.rf.30da4d0fbc3c0d4ad66d883d9b108dbd.jpg,372,246,394,265,no_goggles
5363,kp1225_jpg.rf.31089d853aa6db3ded7ad4b227e2ec06.jpg,155,290,187,317,goggles
5364,kp1454_jpg.rf.30c7befefbe63cb7e7750802bd7cbde8.jpg,162,292,189,314,goggles
5365,img479_jpg.rf.310663015bfed4ea765ba91d8938f4f5.jpg,254,243,283,323,glove
5369,PP02img150_jpg.rf.30f16aa61593e2aca67c8a7e83706820.jpg,286,214,344,295,no_glove
5371,kp541_jpg.rf.310a8c8f9a51a60c8c2aa5d385df0ba9.jpg,17,288,42,312,no_goggles
5373,kp1532_jpg.rf.30f675fa2a28d0dc42d235b5d85b685a.jpg,225,304,256,328,no_goggles
5375,kp1068_jpg.rf.30fc3f8ce22db138fab202741c1ab6f5.jpg,231,306,258,329,goggles
5377,kp1207_jpg.rf.30fa0118a9c395bc1b3b0a3dfe09ccf8.jpg,153,283,181,306,goggles
5378,frame525_jpg.rf.30f5217581b3f3932591622dd5ccc315.jpg,207,238,279,416,no-suit
5379,kp1198_jpg.rf.30f3aec13ae8009e7033fde2fd8d3949.jpg,164,290,197,315,goggles
5380,kp1605_jpg.rf.30cdc54c23b20c7040e81eb95a5b65c4.jpg,223,304,253,328,no_goggles
5381,kp483_jpg.rf.312b868845836635b31d4a4bf8310a38.jpg,229,304,259,326,goggles
5382,PP02img377_jpg.rf.30cbe7e86c15084f4e185e6922747a39.jpg,93,223,122,315,no_glove
5386,img207_jpg.rf.310f6b65a5e6c454bf163d29a77a12a3.jpg,293,193,334,270,glove
5389,kp1898_jpg.rf.3106b715f976be311919b54dd28c6a16.jpg,230,314,262,334,no_goggles
5390,packing1111_jpg.rf.3111ca90b468f5ef607ecb3dbef5f5f4.jpg,72,143,96,164,no_goggles
5392,kp290_jpg.rf.3141d9d56daec46b9f2b2ffcaa31210f.jpg,149,316,173,348,goggles
5393,kp1930_jpg.rf.313ec41b67c3be2532440db9908f29cc.jpg,239,319,268,342,no_goggles
5395,img148_jpg.rf.3127e29b3d6b7c190090815079ada93e.jpg,304,149,365,224,glove
5400,goggle876518_jpg.rf.312fe7c8977f334423471573f740ad41.jpg,58,190,101,284,glove
5402,packing1867_jpg.rf.312acbf5ba1143c3d23bfb71b7aba989.jpg,70,139,95,167,goggles
5403,PP02img907_jpg.rf.314b502d3cb8b6c3757b91341cc7a3de.jpg,132,202,189,260,no_glove
5404,frame693_jpg.rf.31618333126fe7e0be7e13cbc63ed4a4.jpg,228,242,283,416,no-suit
5405,kp1699_jpg.rf.3137e00dca07f9d4e567a9229a5f7fd2.jpg,162,329,193,352,no_goggles
5406,PP02img1014_jpg.rf.3170ea098cd643a11c716c23546bbb8c.jpg,294,211,321,284,glove
5408,kp366_jpg.rf.31396cfca29583ddc47be17673cb6888.jpg,235,297,259,321,goggles
5409,PP02img1048_jpg.rf.311e21dc0b95892c26ed0c81d3af742e.jpg,271,230,293,302,glove
5411,PP02img926_jpg.rf.3156385f5f0d9dfb203bf36a4eb91a4a.jpg,350,17,370,86,no_glove
5413,nglov71_jpg.rf.314085d5520b223022fad88059d1fee9.jpg,119,178,158,306,no_glove
5415,fglov187_jpg.rf.3156d43d14e7431edc8a2c71613ccdac.jpg,263,37,298,73,no_glove
5418,packing783_jpg.rf.311d3f70362ad9df656f4e2b7c9d851e.jpg,107,104,126,125,goggles
5419,nglovpp2193_jpg.rf.317494af76d7d9faa5ad74bd518786e6.jpg,204,92,244,150,no_glove
5422,kp1432_jpg.rf.317519a37bc987dec7272aec7b51520e.jpg,166,297,197,324,goggles
5423,kp534_jpg.rf.31769e420ec750af623a17b4e71d0a3a.jpg,159,318,186,341,goggles
5425,packing1745_jpg.rf.318809984ee10a1c39a017727ec513ea.jpg,312,92,337,115,no_goggles
5426,packing740_jpg.rf.3177a0ba48b5f7a2905f31b435e042f0.jpg,311,109,332,129,goggles
5427,kp1327_jpg.rf.314b3639fd8d0117922dd164a232fa59.jpg,218,317,249,339,goggles
5428,frame65--2-_jpg.rf.3171440d8ec18b9d62b585056febbe99.jpg,92,164,167,366,suit
5429,nglovpp240_jpg.rf.31a5e8d4a5cae59ea20353b0eef45030.jpg,319,148,383,212,no_glove
5431,frame685_jpg.rf.3175e2212a353beb168ee20f95a9589c.jpg,205,215,250,376,no-suit
5432,PP02img312_jpg.rf.317be713fb47ad465f6286578d66b873.jpg,59,181,107,262,no_glove
5435,frame520_jpg.rf.315797185b28f694b1a2efb78d51938e.jpg,136,231,200,416,no-suit
5437,packing1709_jpg.rf.30fe6a23748a2d93999312cc5a2ded66.jpg,98,105,123,130,no_goggles
5439,kp1640_jpg.rf.318f213ab2e2d7d4bba40455441390ac.jpg,151,323,180,343,no_goggles
5440,packing1920_jpg.rf.317f15f2a3ef50378aa5dc5b6b16fbfb.jpg,118,92,152,115,no_goggles
5441,kp1856_jpg.rf.316c2fcdb1735e1f54060adceca2eab4.jpg,160,309,191,329,no_goggles
5442,kp39_jpg.rf.30da9eddda9b2e93816d45e77114185d.jpg,92,337,112,357,no_goggles
